Stranding ID,Total Mass (g),Mass Industrial (g),Mass Sheet-like (g),Mass Threadlike (g),Mass Foam Plastic (g),Mass Hard Fragment (g),Mass Other Plastic (g),Mass Non-plastic (g),GIT Section,Category,Color,Mass (g),Length (mm),Width (mm),Depth (mm),Fragment?,Surface Area (cm2)
20190912CPB02,0.64,0,0.24,0.41,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,55.03,0.28,0.28,No,0.617904
20190912CPB02,0.64,0,0.24,0.41,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,58.62,0.27,0.27,No,0.634554
20190912CPB02,0.64,0,0.24,0.41,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,55.72,0.21,0.21,No,0.46893
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Pink/Purple,0,28.18,1.39,0.05,No,0.812974
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Green,0,12.94,0.34,0.34,No,0.178296
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Yellow,0,116.92,0.3,0.3,No,1.40484
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,White,0,56.58,0.28,0.28,No,0.635264
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Yellow,0,41.5,0.26,0.26,No,0.432952
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Red,0,42.55,0.15,0.15,No,0.25575
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Red,0.01,41.42,0.13,0.13,No,0.215722
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,White,0,12.94,0.08,0.08,No,0.041536
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Gray,0,60.9,0.07,0.07,No,0.170618
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,Blue,0,37.14,0.05,0.05,No,0.07433
20190905REW01,0.23,0,0.03,0.04,0,0,0.16,0,Large Intestine,Threadlike Plastic,White,0,80.96,0.04,0.04,No,0.129568
20190818TNS01,0.03,0,0,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Pink/Purple,0.02,254.38,0.19,0.19,No,1.93401
20190818TNS01,0.03,0,0,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Red,0,113.55,0.09,0.09,No,0.408942
20190810AMO01,0.03,0,0.02,0,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,109.08,0.17,0.17,No,0.742322
20190810AMO01,0.03,0,0.02,0,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,36.27,0.07,0.07,No,0.101654
20190809AMW02,0.27,0,0.14,0,0.01,0,0.1,0.01,Large Intestine,Threadlike Plastic,Black,0,66.04,0.07,0.07,No,0.18501
20190809AMO01,0.01,0,0.01,0,0,0,0,0,Large Intestine,Threadlike Plastic,Red,0,81.36,0.15,0.15,No,0.48861
20190809AMO01,0.01,0,0.01,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,37.49,0.14,0.14,No,0.210336
20190804NAN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,36.7,0.81,0.35,No,0.85711
20190804NAN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,38.1,0.47,0.39,No,0.658986
20190804NAN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,61.85,0.21,0.41,No,0.768662
20190804NAN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,73.5,0.18,0.3,No,0.70668
20190804NAN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Black,0,32.88,0.08,0.2,No,0.184448
20190730AMW01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,184.36,0.04,0.04,No,0.295008
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,29.79,0.77,0.29,No,0.636014
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,31.7,0.76,0.52,No,0.819424
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,92.35,0.47,0.26,No,1.350754
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,29,0.41,0.25,No,0.38485
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,15.4,0.39,0.3,No,0.21486
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,85.51,0.36,0.38,No,1.268284
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,52.89,0.36,0.34,No,0.742908
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,57.54,0.32,0.52,No,0.97
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,91.58,0.3,0.25,No,1.00888
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,29.23,0.17,0.18,No,0.205222
20190726TPW01,0.04,0,0,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,57.19,0.13,0.13,No,0.297726
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,Green,0.01,16.06,0.26,0.26,No,0.168376
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,106.42,0.22,0.22,No,0.937464
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,43.75,0.19,0.19,No,0.333222
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,52.63,0.18,0.18,No,0.379584
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,42.47,0.18,0.18,No,0.306432
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,32.49,0.17,0.17,No,0.22151
20190726CLC01,1.27,0,0.06,0.02,0.02,0.05,1.08,0.02,Large Intestine,Threadlike Plastic,White,0,23.26,0.09,0.09,No,0.083898
20190726BNN01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Red,0,47.33,0.06,0.06,No,0.113664
20190724LRP01,0.04,0,0,0.02,0,0,0.03,0,Large Intestine,Threadlike Plastic,White,0.02,38.54,0.99,0.99,No,1.545786
20190724LRP01,0.04,0,0,0.02,0,0,0.03,0,Large Intestine,Threadlike Plastic,Blue,0,21.51,0.11,0.11,No,0.094886
20190724LRP01,0.04,0,0,0.02,0,0,0.03,0,Large Intestine,Threadlike Plastic,Clear,0,61.5,0.04,0.04,No,0.098432
20190724AMW01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,57.82,0.33,0.33,No,0.765402
20190722AMW04,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,180.32,0.04,0.04,No,0.288544
20190718HSL01,0.01,0,0.01,0,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,10.24,6.55,0.02,No,1.348156
20190718BMB01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0,19.2,0.07,0.07,No,0.053858
20190717AMW02,0.08,0,0.01,0,0,0,0,0.05,Large Intestine,Threadlike Plastic,White,0,46.77,0.1,0.1,No,0.18728
20190717AMW02,0.08,0,0.01,0,0,0,0,0.05,Large Intestine,Threadlike Plastic,White,0,69.2,0.02,0.02,No,0.055368
20190716EAE02,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,44.94,0.14,0.14,No,0.252056
20190704AMW01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,46.73,0.08,0.11,No,0.17775
20190704AMO01,0.01,0,0,0.01,0,0,0,0,Large Intestine,Threadlike Plastic,Red,0.01,135.73,0.17,0.17,No,0.923542
20190703AMW01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,257.06,0.01,0.01,No,0.102826
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0,8,5.17,0.1,No,0.85354
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0,4.98,0.53,0.53,No,0.111194
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,27.83,0.4,0.4,No,0.44848
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Red,0,54.69,0.35,0.35,No,0.76811
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,24.73,0.26,0.26,No,0.258544
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,65.75,0.22,0.22,No,0.579568
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0,49.14,0.22,0.22,No,0.4334
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,25.73,0.21,0.21,No,0.217014
20190701RHG04,0.04,0,0.02,0.02,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,34.89,0.13,0.13,No,0.181766
20190701RHG03,0.01,0,0,0,0,0.01,0,0,Large Intestine,Threadlike Plastic,Clear,0,25.44,0.27,0.27,No,0.27621
20190701RHG03,0.01,0,0,0,0,0.01,0,0,Large Intestine,Threadlike Plastic,Brown,0,19.05,0.25,0.25,No,0.19175
20190701RHG03,0.01,0,0,0,0,0.01,0,0,Large Intestine,Threadlike Plastic,Clear,0,12.18,0.13,0.13,No,0.063674
20190624AMO01,0.04,0,0.03,0,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,168.8,0.24,0.24,No,1.621632
20190620JWT01,0.18,0,0,0,0,0.02,0.16,0,Large Intestine,Threadlike Plastic,White,0,25.37,0.34,0.34,No,0.347344
20190615GXG01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,39.53,0.38,0.42,No,0.635672
20190614LES01,2.51,0,0.12,0,0,2.26,0.12,0,Large Intestine,Threadlike Plastic,Black,0,68.76,0.45,0.45,No,1.24173
20190613AMG01,0.01,0,0,0.01,0,0,0,0,Large Intestine,Threadlike Plastic,White,0.01,236.2,0.02,0.02,No,0.188968
20190604TPW02,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,46.3,0.12,0.33,No,0.417492
20190604ALC01,1.12,0,0.81,0.17,0,0.08,0.01,0.05,Large Intestine,Threadlike Plastic,Pink/Purple,0.01,59.7,4.18,0.09,No,5.105904
20190604ALC01,1.12,0,0.81,0.17,0,0.08,0.01,0.05,Large Intestine,Threadlike Plastic,Yellow,0.11,126.28,0.52,0.52,No,2.632032
20190604ALC01,1.12,0,0.81,0.17,0,0.08,0.01,0.05,Large Intestine,Threadlike Plastic,White,0.01,195.98,0.18,0.18,No,1.411704
20190604ALC01,1.12,0,0.81,0.17,0,0.08,0.01,0.05,Large Intestine,Threadlike Plastic,White,0,71.96,0.12,0.12,No,0.345696
20190604ALC01,1.12,0,0.81,0.17,0,0.08,0.01,0.05,Large Intestine,Threadlike Plastic,White,0,60.06,0.08,0.08,No,0.19232
20190603EFP01,0.77,0,0.3,0.05,0.11,0.22,0.09,0,Large Intestine,Threadlike Plastic,Clear,0.03,274.81,3.39,0.05,No,18.910318
20190603EFP01,0.77,0,0.3,0.05,0.11,0.22,0.09,0,Large Intestine,Threadlike Plastic,Black,0,11.25,2.02,0.1,No,0.48104
20190603EFP01,0.77,0,0.3,0.05,0.11,0.22,0.09,0,Large Intestine,Threadlike Plastic,White,0,79.69,0.37,0.37,No,1.18215
20190603EFP01,0.77,0,0.3,0.05,0.11,0.22,0.09,0,Large Intestine,Threadlike Plastic,Blue,0,10.62,0.22,0.22,No,0.094424
20190603EFP01,0.77,0,0.3,0.05,0.11,0.22,0.09,0,Large Intestine,Threadlike Plastic,Clear,0,43.91,0.07,0.07,No,0.123046
20190601TNS01,0.07,0,0.07,0,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,22.29,0.75,0.36,No,0.500238
20190601NFP03,0.93,0,0.13,0.02,0.24,0.29,0.25,0,Large Intestine,Threadlike Plastic,Clear,0.01,34.54,0.39,0.39,No,0.541866
20190601NFP03,0.93,0,0.13,0.02,0.24,0.29,0.25,0,Large Intestine,Threadlike Plastic,White,0,41.4,0.32,0.32,No,0.531968
20190601NFP03,0.93,0,0.13,0.02,0.24,0.29,0.25,0,Large Intestine,Threadlike Plastic,Pink/Purple,0,17.23,0.09,0.09,No,0.06219
20190601NFP03,0.93,0,0.13,0.02,0.24,0.29,0.25,0,Large Intestine,Threadlike Plastic,Blue,0,15.75,0.09,0.09,No,0.056862
20190601AMO01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Orange,0,22.21,0.25,0.33,No,0.259286
20190601AMO01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Yellow,0,33.54,0.21,0.23,No,0.296118
20190530TNS01,0.33,0,0.25,0.06,0,0,0.02,0,Large Intestine,Threadlike Plastic,Black,0.01,207.87,0.41,0.28,No,2.870902
20190530TNS01,0.33,0,0.25,0.06,0,0,0.02,0,Large Intestine,Threadlike Plastic,Green,0,99.41,0.34,0.21,No,1.094938
20190530TNS01,0.33,0,0.25,0.06,0,0,0.02,0,Large Intestine,Threadlike Plastic,Brown,0.01,210.31,0.34,0.45,No,3.325958
20190530TNS01,0.33,0,0.25,0.06,0,0,0.02,0,Large Intestine,Threadlike Plastic,Yellow,0,52.56,0.14,0.32,No,0.484448
20190530AMO01,0.03,0,0,0.01,0,0,0.01,0,Large Intestine,Threadlike Plastic,White,0,93.98,0.09,0.09,No,0.33849
20190530AMO01,0.03,0,0,0.01,0,0,0.01,0,Large Intestine,Threadlike Plastic,White,0.01,253.73,0.09,0.09,No,0.91359
20190528KNS01,0,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,50.74,0.27,0.25,No,0.529046
20190528BNN06,0.01,0,0,0,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0,30.79,2.47,0.1,No,1.587546
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0.08,27.52,15.18,3.48,No,11.326992
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,26.77,12.64,1.17,No,7.68965
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Blue,0.04,15.96,8.9,2.11,No,3.889972
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,39.06,1.23,0.42,No,1.299312
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,58.97,0.68,0.31,No,1.171822
20190524NFP02,0.41,0,0.26,0.15,0,0,0,0,Large Intestine,Threadlike Plastic,Green,0,28,0.37,0.37,No,0.417138
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Clear,0,22.39,0.31,0.31,No,0.279558
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,White,0,44.45,0.3,0.3,No,0.5352
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,White,0,40.85,0.21,0.21,No,0.344022
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Clear,0,24.93,0.16,0.16,No,0.160064
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Brown,0,20.74,0.09,0.09,No,0.074826
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Brown,0,116.46,0.07,0.07,No,0.326186
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Green,0,43.32,0.07,0.07,No,0.121394
20190523EAE39,0.22,0,0.15,0,0,0.07,0,0,Large Intestine,Threadlike Plastic,Blue,0,67.79,0.03,0.03,No,0.081366
20190523EAE21,0.06,0,0.03,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0.01,121.46,0.26,0.26,No,1.264536
20190523EAE21,0.06,0,0.03,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,22.51,0.22,0.22,No,0.199056
20190523EAE21,0.06,0,0.03,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,Clear,0,119.79,0.11,0.11,No,0.527318
20190523EAE21,0.06,0,0.03,0.04,0,0,0,0,Large Intestine,Threadlike Plastic,White,0,29.64,0.05,0.05,No,0.05933
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Green,0.01,15.11,7.63,0.12,No,2.360362
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,White,0.02,150.02,2.64,0.12,No,8.28744
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Pink/Purple,0,22.6,2.43,0.05,No,1.12339
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Blue,0,91.7,0.28,0.28,No,1.028608
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Red,0,24.55,0.25,0.25,No,0.24675
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Red,0,21.1,0.23,0.23,No,0.195178
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,White,0,46.39,0.21,0.21,No,0.390558
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,White,0,21.58,0.17,0.17,No,0.147322
20190520AMO04,0.78,0,0.07,0.06,0,0,0.65,0,Large Intestine,Threadlike Plastic,Black,0,72.26,0.04,0.04,No,0.115648
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,White,0,26.64,0.95,0.24,No,0.638592
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,168.04,0.84,0.06,No,3.025728
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Green,0,106.43,0.78,0.25,No,2.196358
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,White,0,21.45,0.43,0.09,No,0.223854
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0.01,202.15,0.33,0.33,No,2.670558
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0.03,129.16,0.31,0.31,No,1.603506
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,55.08,0.29,0.29,No,0.64061
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,23.33,0.29,0.29,No,0.27231
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Blue,0,81.78,0.26,0.26,No,0.851864
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Blue,0.01,117.68,0.24,0.24,No,1.13088
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Brown,0,61.9,0.21,0.21,No,0.520842
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,95.3,0.17,0.17,No,0.648618
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Blue,0,108.06,0.15,0.15,No,0.64881
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,71.22,0.15,0.15,No,0.42777
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,White,0,14.02,0.12,0.12,No,0.067584
20190520AMO02,0.79,0,0.28,0.44,0,0.07,0,0,Large Intestine,Threadlike Plastic,Yellow,0,59.17,0.09,0.09,No,0.213174
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,White,0.08,22.79,1.44,1.44,No,1.354176
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,Black,0,33.3,0.41,0.41,No,0.549482
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,White,0,17.11,0.27,0.27,No,0.186246
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,White,0,55.94,0.24,0.24,No,0.538176
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,Green,0,34.88,0.24,0.24,No,0.336
20190519PCF01,0.82,0,0.36,0.1,0,0.27,0.09,0,Large Intestine,Threadlike Plastic,White,0,35.53,0.06,0.06,No,0.085344
20190519DXG02,0.7,0,0.17,0.04,0,0.27,0.22,0,Large Intestine,Threadlike Plastic,Blue,0.02,20.11,2.85,1.28,No,1.734046
20190519DXG02,0.7,0,0.17,0.04,0,0.27,0.22,0,Large Intestine,Threadlike Plastic,White,0,18.22,0.41,0.41,No,0.30217
20190519DXG02,0.7,0,0.17,0.04,0,0.27,0.22,0,Large Intestine,Threadlike Plastic,White,0.01,19.99,0.37,0.37,No,0.29859
20190519DXG02,0.7,0,0.17,0.04,0,0.27,0.22,0,Large Intestine,Threadlike Plastic,White,0,13.41,0.27,0.27,No,0.146286
20190519DXG02,0.7,0,0.17,0.04,0,0.27,0.22,0,Large Intestine,Threadlike Plastic,White,0,21.78,0.26,0.26,No,0.227864
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,Black,0.04,34.33,11.94,1.97,No,10.021042
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,White,0.04,113.83,5.41,0.63,No,13.81883
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,White,0.01,128.26,1.83,0.54,No,6.099288
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,White,0.04,181.1,0.27,0.49,No,2.755366
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,Brown,0,26.4,0.21,0.41,No,0.329082
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,Brown,0,56.02,0.15,0.49,No,0.718526
20190518CXG01,0.9,0,0.58,0.13,0,0.12,0,0.07,Large Intestine,Threadlike Plastic,Green,0,90.49,0.14,0.12,No,0.470884
20190515MNA01,0.08,0,0.03,0.05,0,0,0,0,Large Intestine,Threadlike Plastic,Brown,0,71.71,0.31,0.28,No,0.847914
20190513RMW02,0.64,0,0.41,0,0,0.11,0.1,0,Large Intestine,Threadlike Plastic,Brown,0,84.2,0.38,0.32,No,1.181232
20190513RMW02,0.64,0,0.41,0,0,0.11,0.1,0,Large Intestine,Threadlike Plastic,Brown,0,46.12,0.28,0.27,No,0.508832
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,Black,0,22.93,0.44,0.44,No,0.40744
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,White,0,17.3,0.25,0.25,No,0.17425
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,Blue,0,51.85,0.22,0.22,No,0.457248
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,White,0,61.74,0.19,0.19,No,0.469946
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,White,0,72.4,0.12,0.12,No,0.347808
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,Black,0,17.53,0.1,0.1,No,0.07032
20190510HRF01,0.38,0,0.04,0.02,0,0.21,0.1,0,Large Intestine,Threadlike Plastic,White,0,36.05,0.03,0.03,No,0.043278
20190507EXR02,0.93,0,0.72,0.06,0,0.12,0,0.3,Large Intestine,Threadlike Plastic,Yellow,0.04,32.68,1.85,1.72,No,2.396992
20190507EXR02,0.93,0,0.72,0.06,0,0.12,0,0.3,Large Intestine,Threadlike Plastic,Brown,0,30.64,1.01,0.37,No,0.853138
20190507EXR02,0.93,0,0.72,0.06,0,0.12,0,0.3,Large Intestine,Threadlike Plastic,Brown,0.02,53.76,0.39,0.24,No,0.679248
20190507EXR02,0.93,0,0.72,0.06,0,0.12,0,0.3,Large Intestine,Threadlike Plastic,Brown,0,46.11,0.38,0.28,No,0.61078
20190507EXR01,0.43,0,0.06,0.02,0,0,0.35,0,Large Intestine,Threadlike Plastic,Blue,0.02,24.97,7.12,1.53,No,4.537682
20190506APS01,1.24,0.01,0.02,0,0,1.1,0.09,0,Large Intestine,Threadlike Plastic,White,0,37.9,0.15,0.15,No,0.22785
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,White,0,29.57,0.32,0.32,No,0.380544
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Clear,0.01,93.32,0.26,0.26,No,0.97188
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Green,0,18.41,0.24,0.24,No,0.177888
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Green,0,53.18,0.22,0.22,No,0.468952
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Green,0,49.5,0.2,0.2,No,0.3968
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Clear,0.01,135.1,0.19,0.19,No,1.027482
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Clear,0,38.62,0.18,0.18,No,0.278712
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Green,0,9.11,0.18,0.18,No,0.06624
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,White,0,27.09,0.13,0.13,No,0.141206
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,Clear,0,18.59,0.12,0.12,No,0.08952
20190502JWT02,0.93,0,0.53,0.06,0,0.34,0,0,Large Intestine,Threadlike Plastic,White,0,21.98,0.1,0.1,No,0.08812
